gene,log2FoldChange,padj,status
INPP4B,0.383533517328358,1,Not significant
ATP2A2,0.383434281348258,1,Not significant
GFRA3,-0.383429973134329,1,Not significant
CKLF,0.383405707298508,1,Not significant
B9D2,-0.383293368820895,1,Not significant
ATP9B,-0.383292311589552,1,Not significant
TARBP1,0.3829102375,1,Not significant
FGD6,0.382805770686567,1,Not significant
CES3,-0.382679757910448,1,Not significant
RAB21,0.382607641432836,1,Not significant
PAIP1,0.382299690807463,1,Not significant
PARP1,0.38219435188806,1,Not significant
NPM3,0.381946232067164,1,Not significant
MKNK2,-0.381941507470149,1,Not significant
GTF3A,0.381554290514926,1,Not significant
MRPL18,0.381514840559702,1,Not significant
PAK2,0.381331760932836,1,Not significant
MVP,0.381298748134328,1,Not significant
DSCR4,-0.381295858820896,1,Not significant
ADAP2,0.381283079253731,1,Not significant
CSNK2B,0.381140010522388,1,Not significant
NFKBIE,0.380980847671642,1,Not significant
ATP8A2,-0.380709241929104,1,Not significant
KRT75,-0.380576674022388,1,Not significant
POLE3,0.380551292432836,1,Not significant
METTL3,0.380487657567164,1,Not significant
HSD17B12,-0.380298402216418,1,Not significant
CCDC33,-0.380256932619403,1,Not significant
SLC25A5,-0.380220857828358,1,Not significant
CD53,0.380041976104478,1,Not significant
ANKRD27,0.379993719835821,1,Not significant
CDK6,-0.379881468044776,1,Not significant
ABCA1,0.379687229972637,1,Not significant
MRTO4,0.379633678522388,1,Not significant
RIMS3,-0.379517580839552,1,Not significant
DDX60,-0.379497537223881,1,Not significant
SIGLEC1,0.379485040455224,1,Not significant
SMARCA5,0.37915898571393,1,Not significant
MSRA,-0.379151783179104,1,Not significant
WLS,-0.379139348119403,1,Not significant
ECM2,0.379036228574627,1,Not significant
KHDRBS2,-0.378673163156716,1,Not significant
ATAD2B,0.378536971597015,1,Not significant
BEST1,-0.378479920268657,1,Not significant
ABLIM1,-0.378353376761194,1,Not significant
EPHX1,-0.378188742044776,1,Not significant
GNAZ,-0.378179344552239,1,Not significant
PDHA1,-0.378144081276119,1,Not significant
SPTBN5,-0.378141905089552,1,Not significant
MALL,0.377261962268657,1,Not significant
GNG7,-0.377230732343284,1,Not significant
FERMT2,0.377050582761195,1,Not significant
IL11RA,-0.376859308880597,1,Not significant
YIF1A,0.376840607208956,1,Not significant
XRCC5,0.37683746930597,1,Not significant
DHX32,-0.376746245298507,1,Not significant
SLC5A6,0.376692769664179,1,Not significant
SPATS2,-0.376685122671642,1,Not significant
TCEB1,0.376649194406717,1,Not significant
RAI2,-0.376595446947761,1,Not significant
TAF11,0.37649295011194,1,Not significant
LDOC1,-0.376395025149254,1,Not significant
DUSP10,0.376137307253731,1,Not significant
KLF5,0.375971169406717,1,Not significant
IFNGR2,0.37596494711194,1,Not significant
KIAA0226L,0.375952012906717,1,Not significant
CDCA8,0.375740415634328,1,Not significant
PITPNC1,-0.375695667850746,1,Not significant
LSM8,0.375388453074627,1,Not significant
LGALS4,0.375351112477612,1,Not significant
GSTM1,-0.375167023563433,1,Not significant
ARMC1,0.375103300246269,1,Not significant
CAPN15,0.375086865328358,1,Not significant
HPS5,0.374982156320895,1,Not significant
VNN3,-0.374929433910448,1,Not significant
IL1B,-0.374807092395522,1,Not significant
RPIA,0.374291633641791,1,Not significant
XPA,-0.374016635059702,1,Not significant
GALNT1,0.373900272410448,1,Not significant
DOK5,0.373782090246269,1,Not significant
DGAT1,0.373769021022388,1,Not significant
LGR5,0.373734226085821,1,Not significant
TPST2,0.37372500130597,1,Not significant
TESK2,-0.373614556,1,Not significant
MPDU1,-0.373503138238806,1,Not significant
FOXO4,-0.373409329164179,1,Not significant
MAZ,0.373171343291045,1,Not significant
CRYBB1,-0.372951646664179,1,Not significant
CCRN4L,-0.372873127097015,1,Not significant
CDC42EP3,0.372345322843284,1,Not significant
WNT4,-0.37234034291791,1,Not significant
ABCB9,-0.372298139126866,1,Not significant
S100A1,-0.372275470962687,1,Not significant
LRP8,0.372198300735074,1,Not significant
NOSIP,0.372053902917911,1,Not significant
UNG,0.372026844440299,1,Not significant
PA2G4,0.371848141787314,1,Not significant
CDH2,-0.371820906033582,1,Not significant
C1GALT1C1,0.371641364134329,1,Not significant
MAP2K1,0.371432708074627,1,Not significant
BYSL,0.371072823373134,1,Not significant
CD37,0.370982427880597,1,Not significant
HMP19,-0.370907997708955,1,Not significant
AC007389.3,-0.370820804910448,1,Not significant
FAM102A,-0.370588130298508,1,Not significant
GSTT1,-0.370497320350746,1,Not significant
RPL19,0.370312100597015,1,Not significant
ELOVL6,-0.370282380544776,1,Not significant
ATP5E,0.37016961680597,1,Not significant
RNPS1,0.370024186865672,1,Not significant
PHKB,-0.369977417783582,1,Not significant
SMPDL3A,-0.369869047522388,1,Not significant
OLA1,0.369751775597015,1,Not significant
CYB5B,0.369747668884328,1,Not significant
FRS2,-0.369647427037313,1,Not significant
GNB1,0.369619322069649,1,Not significant
RCC1,0.369554856947761,1,Not significant
SPX,-0.369419482537313,1,Not significant
OSBPL11,0.369418084014926,1,Not significant
MST4,0.369378521074627,1,Not significant
SLC6A13,-0.369221916089552,1,Not significant
LYRM4,0.368763574835821,1,Not significant
SYNCRIP,0.368591512604478,1,Not significant
RB1,0.368584003716418,1,Not significant
TM6SF1,0.36851651838806,1,Not significant
ME2,-0.36850820039801,1,Not significant
DDC,0.368486151884329,1,Not significant
DARS,0.368356867328358,1,Not significant
PDIA3,0.368323297462687,1,Not significant
PABPC1,0.368319117686567,1,Not significant
PTMA,0.36787035244403,1,Not significant
ATP5B,-0.367824899850747,1,Not significant
SLC12A8,0.367630931828358,1,Not significant
TARDBP,0.367585238660448,1,Not significant
SIDT1,-0.367472637537313,1,Not significant
ECSIT,-0.367348323104477,1,Not significant
WWTR1,0.367297896024876,1,Not significant
TREH,-0.367292596604478,1,Not significant
TNFRSF10B,0.367223820276119,1,Not significant
CHPT1,-0.366988057940298,1,Not significant
MYO1B,0.366422213885572,1,Not significant
TROAP,0.366314666373134,1,Not significant
RRAGD,0.36624106652612,1,Not significant
TPM1,0.365953034488806,1,Not significant
CYP3A43,-0.365877479358209,1,Not significant
MALT1,0.365816939470149,1,Not significant
MGAT4B,0.365635010067164,1,Not significant
CEP83,0.365486114186567,1,Not significant
FABP3,-0.365403662216418,1,Not significant
LZTFL1,0.36527744008209,1,Not significant
KCNQ1DN,-0.365213410104478,1,Not significant
LMX1B,-0.365170129156716,1,Not significant
APH1A,0.365025166238806,1,Not significant
MTHFD1,0.364964263828358,1,Not significant
ICE1,0.364944008731343,1,Not significant
KEAP1,0.364764567462687,1,Not significant
NAA10,0.36454444380597,1,Not significant
SAMM50,-0.364360793182836,1,Not significant
SRD5A1,0.364279245843284,1,Not significant
ATP1B2,-0.364171265835821,1,Not significant
TMEM246,-0.364125918470149,1,Not significant
GJA8,-0.364099934649254,1,Not significant
NT5C2,0.364046621044776,1,Not significant
MAPRE3,-0.364037871405473,1,Not significant
TPO,-0.363772424313433,1,Not significant
FLAD1,0.363755634764925,1,Not significant
IGSF3,-0.363642937865672,1,Not significant
CEBPG,0.363536311074627,1,Not significant
FMO1,0.363233561298507,1,Not significant
CD58,0.363056580264179,1,Not significant
UTP18,0.362974386705224,1,Not significant
ACD,0.362794810761194,1,Not significant
ATP11B,-0.362781193992537,1,Not significant
C17orf62,0.362712563186567,1,Not significant
EIF2S3,0.362633537589552,1,Not significant
HSBP1,0.362622222496269,1,Not significant
KIAA0020,0.362520351097015,1,Not significant
STAG2,0.362248548870646,1,Not significant
SKP2,0.362215613057214,1,Not significant
DCC,-0.362176269701493,1,Not significant
KLHDC10,-0.362128285639925,1,Not significant
NECAB3,-0.362072631940298,1,Not significant
BCAT2,-0.361805747175373,1,Not significant
TBC1D8,-0.361657024089552,1,Not significant
TMEM194A,0.36147104116791,1,Not significant
ACTG2,0.36145100311194,1,Not significant
MEA1,0.361410771171642,1,Not significant
KRT9,-0.361298669843283,1,Not significant
MYO1E,0.361281755716418,1,Not significant
INPP1,0.361199807626866,1,Not significant
BLNK,-0.360857097753732,1,Not significant
RBPJL,-0.360853760597015,1,Not significant
CRYL1,-0.360738796671642,1,Not significant
LY6H,-0.360725707820896,1,Not significant
FSHB,-0.360661963753731,1,Not significant
C1orf105,-0.3603842245,1,Not significant
B3GNT3,-0.360353169791045,1,Not significant
TGFB1I1,0.360324781231343,1,Not significant
TP53BP2,0.360282983432836,1,Not significant
SFRP1,-0.36019397349005,1,Not significant
ZNF217,0.360076986597015,1,Not significant
CHST8,-0.359738702328358,1,Not significant
STAT3,0.359371975735075,1,Not significant
PRLH,-0.359297095873134,1,Not significant
IFT52,0.359257709783582,1,Not significant
PSMA1,0.359219547646768,1,Not significant
DMD,-0.359187178534826,1,Not significant
MED28,0.359155124455224,1,Not significant
RNF167,-0.359094564626866,1,Not significant
PRRG3,-0.359009091962687,1,Not significant
DRP2,-0.358916395238806,1,Not significant
GJB4,-0.35891069311194,1,Not significant
MTERF4,-0.358829174544776,1,Not significant
MAS1,-0.358788366380597,1,Not significant
PHTF2,0.358695057893035,1,Not significant
TMEM43,0.358566180850746,1,Not significant
DOPEY2,-0.358526500514925,1,Not significant
CACFD1,-0.358378400179105,1,Not significant
DPP6,-0.358217048626866,1,Not significant
SGK2,-0.358172905850747,1,Not significant
TRAK2,0.35816305025,1,Not significant
EMG1,0.358074726052239,1,Not significant
SLC35G2,0.358036611298508,1,Not significant
ZFYVE16,0.358025811343283,1,Not significant
PRNP,0.357908898470149,1,Not significant
UBFD1,0.357891133440298,1,Not significant
TRAM2,0.357850157794776,1,Not significant
CYP2C19,-0.357792235522388,1,Not significant
CXCR6,-0.357789170436567,1,Not significant
CDC23,0.357663808746269,1,Not significant
NME7,0.35746857819403,1,Not significant
CD3EAP,0.357465349492537,1,Not significant
FUT7,-0.35744379113806,1,Not significant
VAT1,0.357372971932836,1,Not significant
UMOD,-0.35734542,1,Not significant
CBR3,0.357284029343284,1,Not significant
OSTM1,0.357230178014925,1,Not significant
GOLM1,-0.356937289470149,1,Not significant
RPL37,0.356828482462686,1,Not significant
KDELR1,0.356810525820895,1,Not significant
NEK3,0.356483148227612,1,Not significant
NUPL1,0.356411761798507,1,Not significant
SSPN,0.356399785380597,1,Not significant
ISYNA1,0.356235362022388,1,Not significant
WIPF1,0.355898765589552,1,Not significant
WWC1,-0.355611237645522,1,Not significant
GPR144,-0.35545617922388,1,Not significant
FAM110D,-0.355325495992537,1,Not significant
BCL2L2,-0.355261948962687,1,Not significant
UBAP2,0.355146800149254,1,Not significant
RIN1,-0.355136495820895,1,Not significant
WNT10B,-0.355127019365671,1,Not significant
MORF4L1,0.355040703037313,1,Not significant
DUT,0.354937298375622,1,Not significant
TAF2,0.354714289835821,1,Not significant
FUBP3,0.354623589567164,1,Not significant
APBA1,-0.354510420246269,1,Not significant
UCHL3,0.354499342029851,1,Not significant
SLC38A3,-0.35448972908209,1,Not significant
PACSIN3,-0.354207900701493,1,Not significant
NTN1,-0.354129400835821,1,Not significant
PTGES3,0.3540619195,1,Not significant
RAE1,0.353908322268657,1,Not significant
SEPT10,0.353851369895522,1,Not significant
SSRP1,0.35373014872388,1,Not significant
EVI2A,0.353642623604478,1,Not significant
FAM117A,-0.353592705604478,1,Not significant
DBI,0.353470328373135,1,Not significant
MID1,0.353434170544776,1,Not significant
GOLT1B,0.353353387850746,1,Not significant
DDX56,0.352860462634328,1,Not significant
PCDH9,-0.352840435197761,1,Not significant
PPP4R1,0.352735379634328,1,Not significant
PTPN6,0.352726594440299,1,Not significant
OSGIN1,-0.352604023634328,1,Not significant
PSMC3,0.352502864843283,1,Not significant
PADI1,-0.352478658,1,Not significant
NFIC,-0.352464352585821,1,Not significant
LGMN,0.352301632738806,1,Not significant
RGS16,0.352245485548507,1,Not significant
CRYGEP,-0.352189038664179,1,Not significant
KRT8,0.351970419828358,1,Not significant
CSK,0.351964591149254,1,Not significant
FUCA1,-0.351936453664179,1,Not significant
SCML1,0.351922506417911,1,Not significant
SART3,0.351613062990049,1,Not significant
WDR82,0.351578925201493,1,Not significant
DCTPP1,0.351552761850746,1,Not significant
LAMP1,0.351268413902985,1,Not significant
SBNO2,0.351160277152985,1,Not significant
RPS4Y1,-0.351152787910448,1,Not significant
ZC3H7A,0.351096656723881,1,Not significant
HDAC1,0.350989584902985,1,Not significant
SLC24A3,0.35098379336194,1,Not significant
AMN,-0.350981221544776,1,Not significant
HBEGF,-0.35085084459204,1,Not significant
CD160,-0.350817685522388,1,Not significant
SMOX,-0.350781792108209,1,Not significant
NT5E,0.350712668858209,1,Not significant
PLD3,0.350618269089552,1,Not significant
C6orf48,0.350489262522388,1,Not significant
WDR11,0.350433301268657,1,Not significant
RAI1,-0.350412245656717,1,Not significant
COL4A6,-0.350286942502487,1,Not significant
SLC18A2,-0.35021968438806,1,Not significant
SLC43A1,-0.350072720029851,1,Not significant
CA11,-0.349994099044776,1,Not significant
SMC3,0.349993998577114,1,Not significant
KIF2A,0.349938021343284,1,Not significant
ADAP1,0.349832985705224,1,Not significant
HIF3A,-0.349811177666666,1,Not significant
GLS2,-0.349702570276119,1,Not significant
GOT2,-0.349673317552239,1,Not significant
SUB1,0.349378106621891,1,Not significant
TPP2,0.349288077052239,1,Not significant
IL18RAP,-0.349230297910448,1,Not significant
MUC2,0.349165865567164,1,Not significant
TRIB1,-0.349090480746269,1,Not significant
ZNF706,0.349024991373134,1,Not significant
NUDT7,-0.349019504544776,1,Not significant
BIRC5,0.348991078027363,1,Not significant
HSD17B4,-0.348921481462687,1,Not significant
HNRNPC,0.348893712072761,1,Not significant
SLC36A1,0.348867862104478,1,Not significant
FAT2,-0.348661096910448,1,Not significant
CORO1A,0.348619723574627,1,Not significant
ACAP1,-0.348617977399254,1,Not significant
PSMD11,0.348594338764926,1,Not significant
HIVEP1,0.348499716828358,1,Not significant
LSM14A,0.348453258579602,1,Not significant
HGD,-0.348445841542289,1,Not significant
RC3H1,-0.348307023865672,1,Not significant
LINC00339,-0.348135758231343,1,Not significant
RASGRP1,0.348117950119403,1,Not significant
CA8,-0.348045704470149,1,Not significant
SLC17A7,-0.347509110813433,1,Not significant
SEL1L3,-0.347307022824627,1,Not significant
KAZALD1,-0.347283555298508,1,Not significant
RNPEP,0.34720704680597,1,Not significant
TRIP11,-0.347204188679104,1,Not significant
ANXA6,0.346990049029851,1,Not significant
RBCK1,0.346970571783582,1,Not significant
KCNS1,-0.346965719723881,1,Not significant
DHRS3,-0.34691333991791,1,Not significant
CAND1,0.346849717937811,1,Not significant
HIST1H2BE,0.346846136873134,1,Not significant
SLC13A2,-0.34675130269403,1,Not significant
COL17A1,-0.346713644970149,1,Not significant
ZNF322,0.346647083134328,1,Not significant
TSPYL1,-0.346328208485075,1,Not significant
BICD2,0.346171720159204,1,Not significant
EIF4G1,0.34613592294403,1,Not significant
PRKAB1,-0.34608492061194,1,Not significant
RRP9,0.346061286141791,1,Not significant
HIPK2,-0.346008081682836,1,Not significant
MYO1A,-0.34596195561194,1,Not significant
RBX1,0.345894585791045,1,Not significant
CADM3-AS1,-0.345843730335821,1,Not significant
RGS5,-0.345684678691539,1,Not significant
PLA2G15,0.34568226738806,1,Not significant
AFTPH,-0.345629123485075,1,Not significant
CDHR2,-0.34547879811194,1,Not significant
ZZZ3,0.345390491873135,1,Not significant
NUP98,0.345320139572139,1,Not significant
MXI1,-0.34524885011194,1,Not significant
CCT7,0.345053732246269,1,Not significant
GADD45G,-0.345004691522388,1,Not significant
SYT2,-0.344718943104478,1,Not significant
GPAA1,0.344682427649255,1,Not significant
KLC1,0.34445031291791,1,Not significant
PLAC4,-0.344384271089552,1,Not significant
EPN1,-0.344314704089552,1,Not significant
BORA,0.344285249626866,1,Not significant
GJA3,-0.344242742223881,1,Not significant
MYH9,0.343916991201493,1,Not significant
PTCRA,-0.343899328502487,1,Not significant
OR5I1,-0.343841947462686,1,Not significant
P2RX2,-0.343807330425373,1,Not significant
GHITM,-0.343789710347015,1,Not significant
TXLNA,0.343568136619403,1,Not significant
HNRNPAB,0.343530881425373,1,Not significant
SPDEF,-0.343508668467164,1,Not significant
DKFZP586I1420,0.343472019947761,1,Not significant
MAN1A1,0.34341777830597,1,Not significant
LY9,-0.343277835514925,1,Not significant
MAP3K19,-0.343218487298508,1,Not significant
NDRG2,-0.342958914937811,1,Not significant
PPAP2C,0.34295607369403,1,Not significant
MCOLN1,0.342936847522388,1,Not significant
SMG9,0.342811125276119,1,Not significant
ETS2,0.342681026309702,1,Not significant
ELK3,0.342630742440299,1,Not significant
CCL8,0.342446390126866,1,Not significant
CRTAC1,-0.342443190320896,1,Not significant
KCNG2,-0.34242680630597,1,Not significant
TRIM36,-0.34236530708209,1,Not significant
HOOK2,-0.342326346417911,1,Not significant
EGR3,0.342245348014925,1,Not significant
TACSTD2,0.342170079977612,1,Not significant
TM2D3,0.342157499507463,1,Not significant
