gene,log2FoldChange,meanExpression,t,PValue,padj,standard_t,standard_PValue,standard_padj,B,direction
BEST2,-0.336822148880597,7.18615877437313,0,1,1,-12.0858628235012,2.33462629367247e-23,2.02495658482667e-22,42.3303337560172,Not_significant
SF3A3,0.336713668776119,7.97511875511194,0,1,1,10.4923608044023,2.80658148541186e-19,1.48383542672079e-18,32.9838978673168,Not_significant
LSM5,0.336688954584578,6.19876326484453,0,1,1,10.0329120538298,4.1471328499239e-18,1.93767361498513e-17,30.307651748438,Not_significant
NOX5,-0.336649324485075,7.54565885091418,0,1,1,-13.0524350246097,7.94002361438902e-26,9.69369585700489e-25,47.9902297467479,Not_significant
YTHDF2,0.336555097216418,8.47156078523508,0,1,1,9.38880143737522,1.75618853213334e-16,6.98578270284673e-16,26.5882779375551,Not_significant
PLCB4,-0.336444166089552,6.78064261367164,0,1,1,-5.2709108447994,5.18071324877146e-07,9.4455593668673e-07,5.10300140120148,Not_significant
RFWD3,0.336393289679104,5.76383096962313,0,1,1,8.25494848279496,1.12131536996453e-13,3.46173167660182e-13,20.1866498658649,Not_significant
CXCL5,0.336231489549751,5.79460291760075,0,0.999973439690849,1,2.11440526489482,0.0363080284901948,0.0445293837684372,-5.38848342092647,Not_significant
ADRA1D,-0.33603550522388,5.6073981738694,0,1,1,-15.7129467443394,1.75332551901995e-32,6.26591933110515e-31,63.2599444614885,Not_significant
BIRC2,0.335995216373134,9.18098951852985,0,1,1,9.45266642629675,1.21370999593354e-16,4.90566463281226e-16,26.9549379907173,Not_significant
CCND2,0.335853913646766,7.20013207034577,0,1,1,5.69858143117377,7.08262008168664e-08,1.37500478910929e-07,7.04056634941369,Not_significant
SLCO2B1,0.33584515068408,7.60450790803607,0,1,1,10.7335985058173,6.79232451037192e-20,3.88186845625658e-19,34.3944532725465,Not_significant
PTCD3,0.335824764716418,8.60357687607463,0,1,1,11.9528912701517,5.11426867504753e-23,4.22806999614288e-22,41.5496793484947,Not_significant
EPHB2,0.335716418697761,7.06125906105411,0,1,1,8.93837328487995,2.3424669920584e-15,8.37486912797508e-15,24.0186307148424,Not_significant
MTPAP,0.335709996649254,7.22034936802612,0,1,1,9.88226653454553,9.99488779474255e-18,4.46135446110781e-17,29.4338655686803,Not_significant
C3orf18,-0.335661335261194,7.83366364401119,0,1,1,-12.3524482119148,4.85257401842304e-24,4.64801682697637e-23,43.8943922827673,Not_significant
SVIL,0.335553355437811,7.85033736421642,0,0.999999999999521,1,3.97689332935288,0.000112826435435859,0.000171371746520128,-0.0815669170744338,Not_significant
MAGEH1,-0.335264139970149,7.69092576490299,0,1,1,-7.09728196366374,6.21266607260185e-11,1.52886550354963e-10,13.947652771752,Not_significant
CLDND1,0.335260813149253,7.75693723029105,0,1,1,6.30359727868024,3.6982752265603e-09,7.96123182111046e-09,9.92958051155818,Not_significant
ACOT7,0.335213262014925,7.4299934083694,0,1,1,7.56800781657144,4.95885188916829e-12,1.33302343214419e-11,16.4408421790556,Not_significant
PRM2,-0.334959316664179,5.82112017219776,0,1,1,-12.7431358701037,4.87449357061601e-25,5.34443261096763e-24,46.1828441759638,Not_significant
PDE7B,-0.334461200298508,6.41012022844776,0,1,1,-13.6577998132401,2.31229198051419e-27,3.55759037274479e-26,51.5128701307287,Not_significant
CAMKV,-0.334386641514925,7.47993027585448,0,1,1,-12.14979897342,1.60147605491409e-23,1.42293226499959e-22,42.7055882348712,Not_significant
PIWIL2,-0.334381445257463,6.28959765985261,0,1,1,-12.604631425193,1.10017049297999e-24,1.15897624787528e-23,45.3721673141977,Not_significant
GSTO1,0.334270785552239,9.8544345423806,0,1,1,7.76020289149092,1.73785732402574e-12,4.85542374077751e-12,17.4764387150367,Not_significant
COPG2IT1,-0.334187171656716,6.17779456458209,0,1,1,-10.2350629153523,1.2702711243472e-18,6.27248439320197e-18,31.4832528132389,Not_significant
PTPRT,-0.334140062,7.28811710565672,0,1,1,-12.6065764137017,1.08765978876158e-24,1.14686666615169e-23,45.3835565203029,Not_significant
E4F1,0.334114912044776,6.9853557895597,0,1,1,12.0012587605858,3.84492942979986e-23,3.22831137923642e-22,41.8336669313287,Not_significant
RETSAT,-0.334098944731343,8.63886660146269,0,1,1,-6.59806960702605,8.37732710242581e-10,1.89021288646743e-09,11.3878818110767,Not_significant
SIRT2,-0.333805991455224,9.59025700114552,0,1,1,-14.2724341277639,6.54604059079663e-29,1.29691993669941e-27,55.0642673715063,Not_significant
EMC2,0.333613524768657,7.71716296595896,0,1,1,8.32105278941135,7.74282033979982e-14,2.41813246950662e-13,20.5531706653417,Not_significant
EXOSC4,0.333603357788558,7.89887637331219,0,1,1,8.34239776368284,6.8688586481486e-14,2.15952173478681e-13,20.6717246461858,Not_significant
PFAS,0.333284910141791,7.24591023337687,0,1,1,8.93453984096202,2.39438903801636e-15,8.55149759845627e-15,23.9968956367017,Not_significant
UXT,0.333208322432836,9.5552988273806,0,1,1,10.6756584594481,9.55231852269382e-20,5.3722277428676e-19,34.0553972454643,Not_significant
PEX11A,-0.333124280373134,6.97804917693284,0,1,1,-11.969096428964,4.64805724948414e-23,3.85959636164885e-22,41.6448306251762,Not_significant
MLX,-0.333070031884329,8.46224462739552,0,1,1,-12.4926871008401,2.125389159787e-24,2.14687117902277e-23,44.7164345364175,Not_significant
NOLC1,0.333033291651741,7.934509487801,0,1,1,11.1759606379662,5.00970040261087e-21,3.24395336276861e-20,36.9873721221854,Not_significant
LTK,-0.33298803344403,6.5044655827556,0,1,1,-13.1854635507029,3.64348618932261e-26,4.67566926545685e-25,48.7661419443416,Not_significant
DLG5,0.332526831268657,7.07122781457836,0,1,1,7.42053373479264,1.10114207869454e-11,2.87718590807436e-11,15.6534404865444,Not_significant
CD320,-0.332515663395522,8.11440874672761,0,1,1,-10.4756014772675,3.09698122305929e-19,1.6297394665428e-18,32.8860220121125,Not_significant
CASQ2,-0.332488741962687,7.84909498766791,0,0.999999999999979,1,-4.20502047899439,4.70771524362424e-05,7.35633433599675e-05,0.752127734031047,Not_significant
TPCN1,0.332369551634329,9.02095277704104,0,1,1,11.5059392252747,7.14820817361995e-22,5.09304194982272e-21,38.9246836931612,Not_significant
CCL24,-0.332127590104478,6.01408915686567,0,1,1,-8.45333485877153,3.68052628343499e-14,1.18686988346177e-13,21.2894584727969,Not_significant
ICAM2,0.33193115594403,8.14337496157649,0,1,1,6.14506946012384,8.13626314288145e-09,1.70469053195845e-08,9.15668173121428,Not_significant
DPF2,0.331928319291045,8.05210228460821,0,1,1,7.43823587034071,1.00091193772005e-11,2.62075087240263e-11,15.7476128246329,Not_significant
CEBPZ,0.331886684141791,6.90888031406343,0,1,1,10.5299811037335,2.24992289569654e-19,1.20647574839036e-18,33.2036635998976,Not_significant
CLEC4A,0.331885160813433,5.70673695985075,0,1,1,9.29935406751336,2.94400327469646e-16,1.14841550884791e-15,26.0756502337436,Not_significant
SHOC2,0.331819644761194,8.04506520314179,0,1,1,7.67103367494716,2.83013481031579e-12,7.78011499827075e-12,16.9946851356589,Not_significant
GRP,-0.331796461835821,6.85626733309702,0,1,1,-7.23504747899309,2.9858616480617e-11,7.5232788022224e-11,14.6697461010996,Not_significant
NDUFAF3,0.331712359298507,8.1328629974403,0,1,1,10.6368139325552,1.20048945410234e-19,6.64890995840005e-19,33.8281761667946,Not_significant
SPN,-0.331624170985075,7.18324202314179,0,1,1,-11.9348592696912,5.68823509678931e-23,4.66162837068517e-22,41.4437977131079,Not_significant
SELL,0.33154373188806,7.58908516738433,0,0.999999999999997,1,4.36667677451227,2.47497755491186e-05,3.95891239767984e-05,1.36737724510022,Not_significant
RSRC1,0.331533157350746,6.31296392245896,0,1,1,10.3135010615524,8.02014081504855e-19,4.03976138377981e-18,31.9402546820753,Not_significant
IBSP,-0.331479357940299,6.20173790207463,0,1,1,-12.4446511933276,2.81977401935323e-24,2.78841576187006e-23,44.4349282382841,Not_significant
ELAVL1,0.331461138167911,8.77130338705037,0,1,1,11.1006854635931,7.80958066724905e-21,4.97145402904417e-20,36.5457118704807,Not_significant
FGF14,-0.331445233798508,5.25191998250373,0,1,1,-8.28419828214253,9.51947336712162e-14,2.95014853827948e-13,20.3487084674884,Not_significant
KIAA1033,0.331316650674129,7.54120351460075,0,1,1,12.9106591172877,1.82314549090236e-25,2.12255484832581e-24,47.1623112789427,Not_significant
IL22,-0.331315596395522,7.00778607735448,0,1,1,-12.7760868444182,4.01675352919123e-25,4.44717623579966e-24,46.3755961144613,Not_significant
ANGPT1,-0.331285864268657,6.4525390229403,0,1,1,-6.55484894279671,1.04468438769798e-09,2.33662523079289e-09,11.1709632770234,Not_significant
HOXB6,0.331251102779851,6.19748659251679,0,1,1,6.68236867121839,5.40194035674051e-10,1.23465113233496e-09,11.8186858231547,Not_significant
SH3GLB2,-0.330963388947761,7.48716245097388,0,1,1,-7.55972108078736,5.1901195509867e-12,1.39220950330862e-11,16.3958763685247,Not_significant
TXNIP,-0.330710598587062,11.0282448344552,0,1,1,-6.14742924964087,8.10018967502234e-09,1.6974474299504e-08,9.1616685127878,Not_significant
LRP1,0.330704007947761,8.49729282400373,0,1,1,7.60653763458552,4.02191963377085e-12,1.09207834633744e-11,16.6476150429013,Not_significant
ZSCAN31,-0.330618697813433,6.14493817782463,0,1,1,-6.29191123359672,3.94669634282093e-09,8.47178137226321e-09,9.86637176421739,Not_significant
IL1RAPL1,-0.330532847656717,5.76600001646269,0,1,1,-15.4331155981965,8.52940423838501e-32,2.63176399082191e-30,61.6835826653639,Not_significant
ZNF33B,-0.330479048350746,7.04337940846642,0,1,1,-11.545901155069,5.6463649449592e-22,4.0796160795537e-21,39.1593857307927,Not_significant
EXOSC10,0.330398229977612,6.83367725456343,0,1,1,9.96825243267342,6.05093328969118e-18,2.76876781363381e-17,29.9323526929511,Not_significant
PEG10,0.330073055268657,6.77893836933955,0,0.999999999988443,1,3.59118936454275,0.000458726511669652,0.000662455050675879,-1.40854782289918,Not_significant
LOC202181,-0.329973193649254,5.30373363811567,0,1,1,-12.7328955288976,5.17673258534418e-25,5.65932633942805e-24,46.1229325548284,Not_significant
GPRIN2,-0.329826151171642,8.24995952087687,0,1,1,-10.0555751255414,3.63250230056602e-18,1.70710979942955e-17,30.4392804567166,Not_significant
TNFSF4,0.329764864619403,6.78742655522015,0,1,1,10.9386303116423,2.03022904366594e-20,1.23199229393442e-19,35.5954238520985,Not_significant
TLR3,-0.329629004723881,6.1619085416903,0,1,1,-7.36416175139186,1.4940898599149e-11,3.86458011635799e-11,15.3524818103571,Not_significant
IGF2-AS,-0.329609659701493,6.55619733038806,0,1,1,-10.9857629629956,1.53779575591727e-20,9.43822145194227e-20,35.8717247635486,Not_significant
RNF138,0.329529682820895,8.22695588547015,0,1,1,7.17391861020212,4.12193737898564e-11,1.02734581374718e-10,14.3516893460027,Not_significant
VCL,0.329495114432836,8.44111921962313,0,1,1,4.80541850648642,4.00745029713327e-06,6.81568316348284e-06,3.11991960533864,Not_significant
RPS6KA2,-0.329487500940299,7.8970312736791,0,1,1,-8.77639489123642,5.90339455486024e-15,2.04249493590799e-14,23.102419158607,Not_significant
CHD1,0.329404259037313,7.56673965596642,0,1,1,7.06997780060405,7.14972239850978e-11,1.75258986425811e-10,13.80897646925,Not_significant
PTGS1,-0.329399648435324,8.05213143257338,0,1,1,-7.72524983662663,2.10445747834577e-12,5.83349001054461e-12,17.2873376827836,Not_significant
GARS,0.329271635186567,10.0067332624739,0,1,1,8.20819141321513,1.45628223218875e-13,4.44961992643602e-13,19.9279916274502,Not_significant
EMR1,-0.329199392268657,7.00860428306716,0,1,1,-10.4897618992746,2.84976535767572e-19,1.50525725838316e-18,32.9687189516657,Not_significant
PRRG2,-0.329101665447761,6.8597800348209,0,1,1,-10.7793957758573,5.18708725113247e-20,3.00552982693889e-19,34.6625604316462,Not_significant
ST6GALNAC2,-0.329028622291045,7.60703586083209,0,1,1,-8.72921148605018,7.72119269472513e-15,2.64148528026449e-14,22.8364003013983,Not_significant
PROP1,-0.328865654514925,6.83326632646642,0,1,1,-13.3294276996008,1.56998711276132e-26,2.12333706160642e-25,49.6047474700477,Not_significant
TRPV2,0.328780733179105,7.00597170508209,0,1,1,10.3257687070904,7.46331070358716e-19,3.76937244076967e-18,32.0117688247611,Not_significant
GRIN2A,-0.328676173858209,7.28678064475746,0,1,1,-12.926808523022,1.65835804373773e-25,1.94473908493564e-24,47.2566664703087,Not_significant
ZDHHC13,0.328658105895522,7.21056253853731,0,1,1,5.7732996215937,4.9611780061539e-08,9.72852634545859e-08,7.38814194324918,Not_significant
SEC14L5,-0.328619999738806,6.78650720122761,0,1,1,-15.085736372092,6.14628371039435e-31,1.67252968533695e-29,59.7157009539061,Not_significant
RPS6KA5,-0.328598434354478,7.86074671962127,0,1,1,-8.28110941090565,9.68560005705906e-14,2.99998577740998e-13,20.3315855733038,Not_significant
CEACAM7,0.328518064442786,5.93117118832587,0,1,1,4.38758702188992,2.27522724421563e-05,3.64973597569988e-05,1.44808001272609,Not_significant
ADAM17,0.328452004686568,6.61255699588309,0,1,1,16.4608512960711,2.66317524463107e-34,1.30761904511385e-32,67.4319981083053,Not_significant
PRMT5,0.328432997022388,8.8968423301903,0,1,1,8.72076640889018,8.10090448495055e-15,2.76218340424356e-14,22.7888299123997,Not_significant
KPNB1,0.328366329532338,8.69411647074751,0,1,1,10.9084653898511,2.42518271347797e-20,1.45911499111917e-19,35.4186311215759,Not_significant
ACADM,-0.328315342022388,8.32775784693657,0,1,1,-7.59813766298668,4.21131713955136e-12,1.14048931551447e-11,16.6021971890999,Not_significant
DEFA6,-0.32830316047015,7.78645946013806,0,0.999999720383045,1,-2.56851469436563,0.0112940369387758,0.014561429289827,-4.36192981562199,Not_significant
PEPD,0.328278932619403,8.35655914783209,0,1,1,6.76846862573331,3.4626342727158e-10,8.03442137698366e-10,12.2560261495408,Not_significant
MS4A1,-0.328152086339552,7.93932382064366,0,0.999999967672139,1,-2.79437255778105,0.00595286387924587,0.0078810893069547,-3.78407118431953,Not_significant
CTB-102L5.7,-0.328045300291044,5.95271119310821,0,1,1,-10.7140546526687,7.62039742283491e-20,4.33318973293427e-19,34.2800680968878,Not_significant
ESYT1,0.327955218216418,9.35616025452612,0,1,1,7.66247824516862,2.96538166366663e-12,8.14398227815837e-12,16.9485786166548,Not_significant
LTN1,-0.327896549977612,7.93074266368284,0,1,1,-11.6219282415457,3.60496280878514e-22,2.66956360653184e-21,39.6059239478209,Not_significant
PSMD13,0.327823392682836,7.65041215921828,0,1,1,12.5498698400894,1.51820702006215e-24,1.56856322260257e-23,45.0514460933731,Not_significant
INO80D,-0.327811302022388,7.61017666838433,0,1,1,-11.6106175762024,3.85381936840165e-22,2.84452170767058e-21,39.5394906511263,Not_significant
IFI44,0.327570491347015,7.44435481742351,0,1,1,5.0678334065403,1.27914101571203e-06,2.26132427840263e-06,4.22506258031249,Not_significant
GNAI3,0.327568138241294,7.97535178393906,0,1,1,12.7116938291213,5.86346075279264e-25,6.36081289925911e-24,45.9988774460355,Not_significant
MTX1,0.327562640716418,8.96592496914179,0,1,1,9.1535219228579,6.81990621460699e-16,2.56296841535962e-15,25.2422705275003,Not_significant
PRPF40A,0.327484549962686,8.87771398789428,0,1,1,12.5630497088245,1.4049557505923e-24,1.45561149462741e-23,45.1286460745144,Not_significant
CCL16,-0.327381383477612,6.3928727603806,0,1,1,-10.8375257398721,3.68339677777906e-20,2.15861960619922e-19,35.002995271131,Not_significant
HSD11B1,0.32737806138806,7.25097205812687,0,1,1,7.0062749387907,1.00032092386556e-10,2.42677211454646e-10,13.4781787898439,Not_significant
AIMP2,0.327344623208955,8.40681814474876,0,1,1,11.4999751630913,7.4042974683398e-22,5.26553723614366e-21,38.8896568016513,Not_significant
RBBP4,0.327295293619403,8.91672057219776,0,1,1,9.72155258330434,2.5490517577327e-17,1.0978810640761e-16,28.5041118350042,Not_significant
TMEM165,0.327241486141791,7.6430453411306,0,1,1,11.2352526301933,3.53107117798637e-21,2.32244535894002e-20,37.3353457578367,Not_significant
BRMS1,0.326852194910448,7.84970516867911,0,1,1,10.9641761054829,1.74645837396081e-20,1.06494354304208e-19,35.745169147467,Not_significant
SSH1,0.326584013291045,7.83510924116418,0,1,1,11.991584703512,4.07068429102413e-23,3.40520279248411e-22,41.7768686329499,Not_significant
ASF1B,0.326435808208955,8.52867663882836,0,1,1,6.90968522689609,1.66027033458609e-10,3.94808020393361e-10,12.9793152106929,Not_significant
AZIN1,0.326197719369403,8.6841024952556,0,1,1,7.64410608323765,3.27784246468556e-12,8.96070562907142e-12,16.8496377024705,Not_significant
SOX15,-0.326190480839552,6.81109091340112,0,1,1,-13.6913005540776,1.90261997423952e-27,2.95954371475025e-26,51.7071453069235,Not_significant
C1orf109,0.326009253097015,5.11947308275,0,1,1,10.3352669500672,7.05883506537341e-19,3.57789157958985e-18,32.0671458909058,Not_significant
SIVA1,0.3259474015,8.01921425823507,0,1,1,9.25388300959472,3.82673099969331e-16,1.47694030005251e-15,25.8154731659948,Not_significant
KLHDC8A,-0.325742079619403,7.12524955225746,0,1,1,-11.2269993423366,3.70725691067726e-21,2.42983472386989e-20,37.2869043762568,Not_significant
SLC35A2,0.325719610952736,6.4356736900709,0,1,1,9.9705087893637,5.97171854715859e-18,2.73584655387675e-17,29.9454427700975,Not_significant
DNAJC4,-0.325693696813433,6.90821232600622,0,1,1,-18.8023529833172,8.22381545360229e-40,1.11893431225941e-37,80.0701858845276,Not_significant
TWIST1,0.325479057029851,5.46043980876866,0,1,1,4.80004954752761,4.10040981968406e-06,6.96958580579351e-06,3.09776543953987,Not_significant
FRMD1,-0.325459122679104,7.30437497299627,0,1,1,-12.9262982155518,1.66332954064036e-25,1.94854569527506e-24,47.2536851129289,Not_significant
CHP2,-0.325331261529851,7.29285583814552,0,0.999999999998205,1,-3.68197736467481,0.000332982978701462,0.000486088001354138,-1.10661393355004,Not_significant
TBC1D30,-0.325325764701493,6.17285588160448,0,1,1,-11.0608719905144,9.87618547175894e-21,6.20655328506253e-20,36.3121741642954,Not_significant
GABARAPL3,-0.325279764261194,6.06164558456343,0,1,1,-12.7660054680803,4.26176441819506e-25,4.70460465050604e-24,46.3166283062583,Not_significant
R3HDM4,0.325194296645523,9.31838202069216,0,1,1,13.3766721411046,1.19132045262226e-26,1.6406807160321e-25,49.8796901222178,Not_significant
FNBP4,0.325128159432836,8.9547650139403,0,1,1,9.4179296943732,1.48393421727291e-16,5.94468574518019e-16,26.7554430207047,Not_significant
PITRM1,0.324925193910448,8.44388064506716,0,1,1,9.13456052389698,7.60543409940143e-16,2.85058636855428e-15,25.1341406192685,Not_significant
TSKS,-0.324924155955224,6.04848227872015,0,1,1,-13.6469089866199,2.46366811096187e-27,3.75975729420168e-26,51.4496964834252,Not_significant
